date,max_wind_ms,mean_wind_ms,max_gust_ms
1993-10-25,8.024891531441595,7.08271482441504,11.246908
1993-10-26,8.180870927610352,6.60462262467427,12.496569
1993-10-27,7.815238576494236,5.715832970227199,11.623688
1993-10-28,5.355747698763683,4.0770912308579765,8.222264
1993-10-29,6.290297632992519,5.434669388044588,8.358341
1993-10-30,6.590306108929851,6.143116390561977,9.214636
1993-10-31,6.349502744662842,4.757088588470068,8.69294
1993-11-01,6.103933736055765,4.434841866934632,8.990457
1993-11-02,4.515384889342685,3.5478432698213265,6.5722136
1993-11-03,5.8612938565140515,5.270895270942268,8.625074
1993-11-04,6.890953464622934,5.680192425479904,9.262315
1993-11-05,7.148137021716276,5.714351936086128,9.868621
1993-11-06,7.7498296218972,6.807108792416241,10.645076
1993-11-07,9.56252344742299,8.999938717028574,12.506659
1993-11-08,9.917488829583121,8.973086509898694,12.844048
1993-11-09,10.088806987150512,8.854024930692217,13.7951
1993-11-10,8.714086343948273,7.524800567556405,11.972279
1993-11-11,7.857001377185374,6.958348655065014,10.437214
1993-11-12,7.498004914267612,6.502940223012834,10.695274
1993-11-13,8.155408225010172,7.309625193277531,11.204699
1993-11-14,8.698015914824033,8.122522617342177,11.961902
1993-11-15,10.274074517234338,9.020563698402478,13.714636
1993-11-16,10.168132788448336,9.44381657894253,14.069422
1993-11-17,10.554478237565103,9.276536688549319,13.858819
1993-11-18,9.892689052485682,8.902241800426001,14.314868
1993-11-19,9.629462575995362,8.941947636280977,12.947061
1993-11-20,9.939974573420447,9.120139806929998,13.388933
1993-11-21,9.168462111943418,8.207615416531434,12.114688
1993-11-22,9.873528756871437,9.05373902493023,13.386235
1993-11-23,9.946893841084764,9.187910446757098,13.452747
1993-11-24,9.215388895993332,7.387285880934195,13.104543
1993-11-25,7.2976233243243245,6.060911904545428,10.145606
1993-11-26,10.043350057261334,6.843366983042998,12.251696
1993-11-27,5.8743815634808785,4.407295287793879,8.288851
1993-11-28,7.026791463404236,6.119433620942705,10.263221
1993-11-29,9.184261032842327,7.572561520599781,11.491085
1993-11-30,9.429547430388299,8.141227637788212,13.099333
1993-12-01,10.588773933043626,8.794962746589414,14.382406
1993-12-02,8.40136374262693,7.107863603111735,12.18902
1993-12-03,9.446493761895324,7.905411859549154,13.245205
1993-12-04,7.508276468748958,6.776614592770456,10.186397
1993-12-05,8.09166800681011,7.410025713233145,10.940901
1993-12-06,9.598395443099557,8.561980116894834,12.586256
1993-12-07,9.365995242208973,8.107624330296604,12.404407
1993-12-08,9.04775890273525,7.137094407815133,12.190555
1993-12-09,6.880154838174665,5.893323202237174,9.437099
1993-12-10,7.221449198079147,5.77251806145731,10.355282
1993-12-11,7.824801558907079,6.010552628907438,11.026702
1993-12-12,6.165909371179971,4.8332677641098,8.442461
1993-12-13,4.7556051251900895,2.9964384895243485,6.48493
1993-12-14,5.05354600216877,4.735015633911203,7.1779623
1993-12-15,6.936641917537123,5.735921664768343,9.73373
1993-12-16,6.703676501510334,5.720872919862254,9.55564
1993-12-17,3.893458334359358,3.184361746123083,5.099643
1993-12-18,8.019349956383712,6.063910209895721,10.618727
1993-12-19,8.13115098416461,6.828759717711194,10.806172
1993-12-20,6.72898096415977,6.1473274148830725,9.782931
1993-12-21,7.488932048449613,6.593394485046833,10.008867
1993-12-22,7.1301166030995775,6.673479903829964,9.760901
1993-12-23,8.114836383588042,7.149338040671217,10.467637
1993-12-24,9.145805261987762,7.98555701718557,11.958597
1993-12-25,9.528565543377503,8.468765725665682,12.821325
1993-12-26,8.610205947470202,7.900127652458831,11.514664
1993-12-27,9.952946197335512,9.310440014629844,12.914488
1993-12-28,11.124280482191686,9.954899171040736,15.1902895
1993-12-29,9.314989724511141,8.455144872547908,12.629646
1993-12-30,8.529020046532954,7.1128675936417265,10.912922
1993-12-31,7.732563099834168,6.965208893609712,10.419984
1994-01-01,9.950887397658763,8.740611249353162,13.742032
1994-01-02,11.336505629037104,10.006231268289431,15.22116
1994-01-03,9.80753319869077,8.891396606814956,13.19702
1994-01-04,9.854412237688543,8.861791108064741,13.712429
1994-01-05,9.056161760816565,7.404355260011758,12.368717
1994-01-06,7.909061998379359,6.4873897316021925,10.619895
1994-01-07,7.044334392344674,6.6284518729131,9.956428
1994-01-08,8.72828004991358,8.084604299107674,11.91995
1994-01-09,9.275251267978696,8.659143679868533,12.760543
1994-01-10,8.79052941518321,8.31709241114314,12.205176
1994-01-11,9.726081982541789,8.83467233571896,13.546526
